CrashNum,Street1,Street1Other,Street1Located,Street2,Street2Other,Street2Located,CrashDate,CrashTime,City,County,CountyLocated,X,Y
LVM210800129885,E FLAMINGO RD,,E FLAMINGO RD,S MOJAVE RD,MOJAVE ROAD,S MOJAVE RD,2021-08-31T00:00:00.000,49,,CLARK,CLARK,670535.096199999,3998380.53769999
LVM200800070916,W WARM SPRINGS RD,,W WARM SPRINGS RD,GAGNIER BLVD,,GAGNIER BLVD,2020-08-17T00:00:00.000,802,LAS VEGAS,CLARK,CLARK,655400.060899999,3991485.23139999
LVM200300047048,CEDAR AVE,,CEDAR AVE,N 28TH ST,,N 28TH ST,2020-03-11T00:00:00.000,732,LAS VEGAS,CLARK,CLARK,669833.303799999,4004465.32919999
LVM221200070555,S JONES BLVD,,S JONES BLVD,CARMEL KNOLLS AVE,,CARMEL KNOLLS AVE,2022-12-18T00:00:00.000,1327,LAS VEGAS,CLARK,CLARK,659870.0652,3991401.0622
LVM220600032200,S DECATUR BLVD,,S DECATUR BLVD,W DESERT INN RD,,W DESERT INN RD,2022-06-09T00:00:00.000,736,LAS VEGAS,CLARK,CLARK,661239.1741,4000125.1982
LVM230500034752,CHARLESTON BLVD,,S MAIN ST,OTHER,S MAIN ST,SR159,2023-05-08T00:00:00.000,718,LAS VEGAS,CLARK,CLARK,666092.138799999,4003149.26659999
NLPD2011200019239,E CHEYENNE AVE,,E CHEYENNE AVE,LOSEE RD,,LOSEE RD,2020-11-20T00:00:00.000,1256,NORTH LAS VEGAS,CLARK,CLARK,668307.2751,4009723.1521
RPD23-23401,N MCCARRAN BLVD,,SR659,MAE ANNE AVE,,MAE ANNE AVE,2023-12-21T00:00:00.000,1448,RENO,WASHOE,WASHOE,253800.6176,4379878.02119999
WASO20-4696,COLLEGE DR,,COLLEGE DR,LUCILLE DR,,LUCILLE DR,2020-11-02T00:00:00.000,1518,,WASHOE,WASHOE,245168.1335,4349934.7105
NHP200600409,W SAHARA AVE,,W SAHARA AVE,OTHER,IR215,OTHER,2020-06-08T00:00:00.000,744,,CLARK,CLARK,649700.1473,4001260.0865
LVM230900058551,W OAKEY BLVD,,W OAKEY BLVD,EDMOND ST,,EDMOND ST,2023-09-17T00:00:00.000,1032,LAS VEGAS,CLARK,CLARK,660805.433199999,4002261.74609999
LVM211200113254,OTHER,SAMMY DAVIS JR,SAMMY DAVIS JR DR,OTHER,MEL TORME,MEL TORME WAY,2021-12-28T00:00:00.000,1906,LAS VEGAS,CLARK,CLARK,663909.609299999,3999120.3748
NHP210502085,OTHER,TROPICANA EB,OTHER,OTHER,IR15,OTHER,2021-05-28T00:00:00.000,2158,,CLARK,CLARK,663836.171099999,3996645.62729999
HP20-06945,N MAJOR AVE,,N MAJOR AVE,CORONADO DR,,CORONADO DR,2020-04-17T00:00:00.000,1435,HENDERSON,CLARK,CLARK,683024.5751,3989697.125
LVM230600030557,MAYORGA ST,,MAYORGA ST,BOULDER HWY,,BOULDER HWY,2023-06-07T00:00:00.000,1339,LAS VEGAS,CLARK,CLARK,672550.945399999,3999965.56369999
LVM231100016686,ARVILLE ST,,SR592,FLAMINGO RD,ARVILLE,ARVILLE ST,2023-11-05T00:00:00.000,2217,LAS VEGAS,CLARK,CLARK,661916.4055,3998259.45959999
HP20-03578,N STEPHANIE ST,,N STEPHANIE ST,N STEPHANIE ST,,N STEPHANIE ST,2020-02-19T00:00:00.000,1750,HENDERSON,CLARK,CLARK,675965.1796,3992667.29319999
RPD20-8018,STEAMBOAT PKWY,,STEAMBOAT PKWY,BRITTANY MEADOWS DR,,BRITTANY MEADOWS DR,2020-05-10T00:00:00.000,1651,RENO,WASHOE,WASHOE,265310.9883,4367685.43689999
NHP230200877,ODDIE BLVD,,ODDIE BLVD,OTHER,US395 S/B OFF-RAMP,US395 S/B OFF-RAMP,2023-02-13T00:00:00.000,1623,RENO,WASHOE,WASHOE,,
LVM210700008964,E CHARLESTON BLVD,,E CHARLESTON BLVD,ATLANTIC ST,,ATLANTIC ST,2021-07-02T00:00:00.000,2207,LAS VEGAS,CLARK,CLARK,670015.529799999,4003219.6039
LVM191100051311,E TROPICANA AVE,,E TROPICANA AVE,SWENSON ST,,SWENSON ST,2019-11-11T00:00:00.000,1913,LAS VEGAS,CLARK,CLARK,666899.9987,3996739.28779999
HP23-13104,MARKS ST,,MARKS ST,BROOMFIELD DR,,BROOMFIELD DR,2023-07-08T00:00:00.000,1610,HENDERSON,CLARK,CLARK,676756.9389,3991134.9824
LVM190600097439,CRYSTAL WATER WAY,,CRYSTAL WATER WAY,LAKE SOUTH DR,,LAKE SOUTH DR,2019-06-21T00:00:00.000,32,LAS VEGAS,CLARK,CLARK,653833.7016,4000192.2707
LVM200400097267,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,E WARM SPRINGS RD,,E WARM SPRINGS RD,2020-04-20T00:00:00.000,1922,LAS VEGAS,CLARK,CLARK,664610.024799999,3991944.3923
LVM230500009009,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,WYOMING AVE,,WYOMING AVE,2023-05-02T00:00:00.000,1953,LAS VEGAS,CLARK,CLARK,666237.988199999,4002363.6358
LVM220800024038,E HARMON AVE,,E HARMON AVE,BOULDER HWY,,SR582N,2022-08-06T00:00:00.000,1642,LAS VEGAS,CLARK,CLARK,674711.077899999,3997691.1794
HP23-02656,MONTAGE DR,,MONTAGE DR,VIA MONET,,VIA MONET,2023-02-09T00:00:00.000,1311,HENDERSON,CLARK,CLARK,668750.698499999,3977882.95539999
NLPD2002240003844,E CRAIG RD,,E CRAIG RD,BERG ST,,BERG ST,2020-02-24T00:00:00.000,1812,NORTH LAS VEGAS,CLARK,CLARK,669768.4016,4012230.8638
LVM221100014792,FLAMINGO RD,,FLAMINGO RD,OTHER,MARYLAND,MARYLAND PKWY,2022-11-04T00:00:00.000,1737,LAS VEGAS,CLARK,CLARK,667675.7514,3998262.46939999
LVM190800137943,E PEBBLE RD,,E PEBBLE RD,S EASTERN AVE,,S EASTERN AVE,2019-08-28T00:00:00.000,1338,LAS VEGAS,CLARK,CLARK,669498.234199999,3988652.8157
NLPD2108250014523,E WILLIAMS AVE,,E WILLIAMS AVE,HOOVER ST,,HOOVER ST,2021-08-25T00:00:00.000,652,NORTH LAS VEGAS,CLARK,CLARK,668353.8534,4007090.6925
HP22-04817,E SUNSET RD,,E SUNSET RD,BOULDER HWY N,,BOULDER HWY NB,2022-03-14T00:00:00.000,1734,HENDERSON,CLARK,CLARK,679092.070899999,3993085.7257
LVM191200045612,W CHARLESTON BLVD,,W CHARLESTON BLVD,DESERT FOOTHILLS DR,,DESERT FOOTHILLS DR,2019-12-10T00:00:00.000,1248,LAS VEGAS,CLARK,CLARK,648405.6074,4002839.52229999
LVM210300061010,W WINDMILL LN,,W WINDMILL LN,S TORREY PINES DR,,S TORREY PINES DR,2021-03-13T00:00:00.000,1606,LAS VEGAS,CLARK,CLARK,659043.779199999,3990012.8331
LVM221000104367,N 6TH ST,,S 6TH ST,OTHER,E CARSON,E CARSON AVE,2022-10-27T00:00:00.000,1207,LAS VEGAS,CLARK,CLARK,667245.6572,4004097.2028
RPD19-19846,GLENDALE AVE,,GLENDALE AVE,GALLETTI WY,,GALLETTI WY,2019-10-02T00:00:00.000,1710,RENO,WASHOE,WASHOE,261089.298799999,4379014.23189999
LVM190500150057,S MARYLAND PKWY,,S MARYLAND PKWY,E LE BARON AVE,,E LE BARON AVE,2019-05-31T00:00:00.000,805,LAS VEGAS,CLARK,CLARK,667911.017799999,3986664.41249999
SPPD22-3528,PRATER WAY,,PRATER WAY,18TH ST,,18TH ST,2022-05-05T00:00:00.000,1506,SPARKS,WASHOE,WASHOE,262198.218299999,4380090.3715
LVM230700002019,SR582S,,SR582S,GLEN AVE,,GLEN AVE,2023-07-01T00:00:00.000,1148,LAS VEGAS,CLARK,CLARK,670968.2609,4001587.5676
LVM230900053565,E OWENS AVE,,E OWENS AVE,OTHER,PECOS RD,N PECOS RD,2023-09-15T00:00:00.000,2115,LAS VEGAS,CLARK,CLARK,671204.751699999,4006502.663
RPD22-14584,KINGS ROW,,KINGS ROW,WYOMING AVE,,WYOMING AVE,2022-08-06T00:00:00.000,1727,RENO,WASHOE,WASHOE,255375.9358,4380257.52429999
LVM191100007538,ALTA DR,,ALTA DR,S PAVILION CENTER DR,,S PAVILION CENTER DR,2019-11-02T00:00:00.000,1449,LAS VEGAS,CLARK,CLARK,650061.230999999,4004026.06739999
LVM230700036499,E LAKE MEAD BLVD,E LAKE MEAD BLVD,E LAKE MEAD BLVD,OTHER,N WALNUT RD,N WALNUT RD,2023-07-08T00:00:00.000,2118,LAS VEGAS,CLARK,CLARK,671800.868499999,4007346.8811
NLPD2110140019617,W CAREY AVE,,W CAREY AVE,VALLEY DR,,VALLEY DR,2022-10-14T00:00:00.000,1705,NORTH LAS VEGAS,CLARK,CLARK,,
LVM200800027596,N BUFFALO DR,,N BUFFALO DR,GOLDEN TALON AVE,,GOLDEN TALON AVE,2020-08-07T00:00:00.000,1235,LAS VEGAS,CLARK,CLARK,656270.6853,4017810.54059999
LVM231000015863,RANCHO DR,,SR599S,OTHER,BONANZA,BONANZA RD,2023-10-05T00:00:00.000,1549,LAS VEGAS,CLARK,CLARK,664061.036199999,4005124.4589
NLPD2106010009121,W CHEYENNE AVE,,W CHEYENNE AVE,N DECATUR BLVD,,N DECATUR BLVD,2021-06-01T00:00:00.000,258,LAS VEGAS,CLARK,CLARK,661119.937699999,4009537.719
LVM190600080150,E RENO AVE,,E RENO AVE,KOVAL LN,,KOVAL LN,2019-06-17T00:00:00.000,1434,LAS VEGAS,CLARK,CLARK,665171.3667,3996289.812
LVM200200102703,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,W TWAIN AVE,,W TWAIN AVE,2020-02-21T00:00:00.000,1907,LAS VEGAS,CLARK,CLARK,662872.116299999,3999082.69419999
LVM200700131564,S DECATUR BLVD,,S DECATUR BLVD,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,2020-07-30T00:00:00.000,1848,LAS VEGAS,CLARK,CLARK,661248.6182,3999440.3112
LVM211000062230,S MARYLAND PKWY,,S MARYLAND PKWY,E ST LOUIS AVE,,E ST LOUIS AVE,2021-10-15T00:00:00.000,1249,LAS VEGAS,CLARK,CLARK,667608.7263,4001966.15809999
WNPD21-0175,HASKELL ST,,HASKELL ST,BRIDGE ST,,BRIDGE ST,2021-02-12T00:00:00.000,1204,WINNEMUCCA,HUMBOLDT,HUMBOLDT,438643.541899999,4535736.09579999
RPD23-20789,PLUMAS ST,,PLUMAS ST,COUNTRY CLUB DR,,COUNTRY CLUB DR,2023-11-11T00:00:00.000,1103,RENO,WASHOE,WASHOE,258157.922799999,4376060.84009999
NHP221200386,US95,,US95S,,,Mile Post 43,2022-12-05T00:00:00.000,905,BOULDER CITY,CLARK,CLARK,685483.855899999,3961531.11199999
NLPD2207250013751,E CRAIG RD,,E CRAIG RD,N BRUCE ST,,N BRUCE ST,2022-07-25T00:00:00.000,1735,NORTH LAS VEGAS,CLARK,CLARK,668526.349299999,4012167.5821
LVM191000086118,W SAHARA AVE,,W SAHARA AVE,S RAINBOW BLVD,,S RAINBOW BLVD,2019-10-18T00:00:00.000,1850,LAS VEGAS,CLARK,CLARK,657903.941399999,4001358.1717
LVM220600094686,E BONANZA RD,,E BONANZA RD,N MOJAVE RD,,N MOJAVE RD,2022-06-24T00:00:00.000,2023,LAS VEGAS,CLARK,CLARK,670305.9917,4004872.1951
RPD20-18240,DAMONTE RANCH PKWY,,DAMONTE RANCH PKWY,IR580S,,IR580S,2020-10-12T00:00:00.000,1543,RENO,WASHOE,WASHOE,263231.156299999,4367355.5
CLSD22100967,S TORREY PINES DR,,S TORREY PINES DR,FAIRBANKS RD,,FAIRBANKS RD,2022-09-22T00:00:00.000,900,LAS VEGAS,CLARK,CLARK,658954.2346,3997884.32029999
HP23-22992,CARNEGIE ST,,CARNEGIE ST,W HORIZON RIDGE PKWY,,W HORIZON RIDGE PKWY,2023-11-20T00:00:00.000,1440,HENDERSON,CLARK,CLARK,671633.8539,3986286.7245
LVM201200117491,SIERRA VISTA DR,,SIERRA VISTA DR,OTHER,UNIVERSITY CENTER DR,OTHER,2020-12-28T00:00:00.000,1052,,CLARK,CLARK,666832.483099999,3999616.97529999
NLPD2308040015570,W ANN RD,,W ANN RD,N DECATUR BLVD,,N DECATUR BLVD,2023-08-04T00:00:00.000,1612,NORTH LAS VEGAS,CLARK,CLARK,661049.933,4014453.2935
NLPD1911070022385,CLAYTON ST,,CLAYTON ST,W GOWAN RD,,W GOWAN RD,2019-11-07T00:00:00.000,644,NORTH LAS VEGAS,CLARK,CLARK,664404.5782,4010434.0709
LVM200800046680,W OWENS AVE,,W OWENS AVE,N MAIN ST,,N MAIN ST,2020-08-11T00:00:00.000,1854,LAS VEGAS,CLARK,CLARK,667509.0107,4006456.6337
LVM210100035552,E SUNSET RD,,E SUNSET RD,S EASTERN AVE,,S EASTERN AVE,2021-01-08T00:00:00.000,1309,LAS VEGAS,CLARK,CLARK,669567.580799999,3993528.42439999
LVM220400104949,S ULLOM DR,,S ULLOM DR,W RUSSELL RD,,W RUSSELL RD,2022-04-25T00:00:00.000,1148,LAS VEGAS,CLARK,CLARK,661505.467699999,3995012.01239999
LVM231000024100,SAMMY DAVIS JR DR,,SAMMY DAVIS JR DR,OTHER,SOUTH BRIDGE LN,SOUTHBRIDGE LN,2023-10-07T00:00:00.000,2315,,CLARK,CLARK,665081.147499999,4001423.8155
RPD23-15344,E 4TH ST,,E 4TH ST,FERRARI ST,,FERRARI ST,2023-08-24T00:00:00.000,1826,RENO,WASHOE,WASHOE,260583.9751,4379767.94109999
HP23-20527,MONTELAGO BLVD,,MONTELAGO BLVD,LAKE LAS VEGAS PKWY,,LAKE LAS VEGAS PKWY,2023-10-17T00:00:00.000,642,HENDERSON,CLARK,CLARK,685920.836199999,3997455.91059999
NHP220200168,S NELLIS BLVD,,SR612,E CHARLESTON BLVD,SR159,SR159,2022-02-03T00:00:00.000,608,LAS VEGAS,CLARK,CLARK,674299.938799999,4003328.25
NHP200600419,OTHER,CHARLESTON,OTHER,OTHER,I15/CHARLESTON SB ON RAMP,OTHER,2020-06-08T00:00:00.000,1138,,CLARK,CLARK,665426.9094,4003139.91139999
LVM230400043886,OTHER,BOULDER HWY,SR582S/BOULDER HWY,OTHER,GLEN,GLEN AVE,2023-04-10T00:00:00.000,1605,LAS VEGAS,CLARK,CLARK,670923.5672,4001634.23479999
RPD19-18472,LONGLEY LN,,LONGLEY LN,AIRCENTER CIR,,AIRCENTER CIR,2019-09-13T00:00:00.000,2232,RENO,WASHOE,WASHOE,262315.033499999,4373699.90359999
LVM230400121304,N TORREY PINES DR,,N TORREY PINES DR,BALZAR AVE,,BALZAR AVE,2023-04-27T00:00:00.000,801,LAS VEGAS,CLARK,CLARK,658860.002999999,4007478.03409999
LVM191100060034,S BUFFALO DR,,S BUFFALO DR,W IRVIN AVE,,W IRVIN AVE,2019-11-13T00:00:00.000,1603,LAS VEGAS,CLARK,CLARK,656698.2357,3984565.2015
LVM230100054818,ATLANTIC ST,,ATLANTIC ST,FREMONT ST,,FREMONT ST,2023-01-14T00:00:00.000,545,LAS VEGAS,CLARK,CLARK,669614.9795,4003004.29539999
LVM220900076873,GILESPIE ST,,GILESPIE ST,WARM SPRINGS RD,,WARM SPRINGS RD,2022-09-19T00:00:00.000,1736,LAS VEGAS,CLARK,CLARK,665418.758,3991949.7805
LVM200100045107,S MARYLAND PKWY,,S MARYLAND PKWY,E TWAIN AVE,,E TWAIN AVE,2020-01-10T00:00:00.000,717,LAS VEGAS,CLARK,CLARK,667622.4718,3999105.29069999
HP19-21770,S STEPHANIE ST,,S STEPHANIE ST,AMERICAN PACIFIC DR,,AMERICAN PACIFIC DR,2019-10-01T00:00:00.000,550,HENDERSON,CLARK,CLARK,675963.348199999,3990342.38959999
LVM230400068054,S RAINBOW BLVD,,S RAINBOW BLVD,W WINDMILL LN,,W WINDMILL LN,2023-04-15T00:00:00.000,1812,LAS VEGAS,CLARK,CLARK,658243.207399999,3990005.4713
HP23-24397,E SUNSET RD,,SUNSET RD,GIBSON RD,,GIBSON RD,2023-12-10T00:00:00.000,2338,HENDERSON,CLARK,CLARK,677674.522099999,3992825.6688
SPPD236934,E LINCOLN WAY,,E LINCOLN WAY,GEORGE FERRIS DR,,GEORGE FERRIS DR,2023-09-08T00:00:00.000,1630,SPARKS,WASHOE,WASHOE,266311.779,4379509.08599999
LVM220100112655,SMOKE RANCH RD,,SMOKE RANCH RD,MAVERICK ST,,MAVERICK ST,2022-01-28T00:00:00.000,2029,LAS VEGAS,CLARK,CLARK,659279.1299,4007934.3737
LVM221100014187,S TORREY PINES DR,,S TORREY PINES DR,OTHER,BELLA GRACE AVE,OTHER,2022-11-04T00:00:00.000,1433,LAS VEGAS,CLARK,CLARK,,
RPD19-5143,S ARLINGTON AVE,,S ARLINGTON AVE,COURT ST,,COURT ST,2019-03-16T00:00:00.000,1523,RENO,WASHOE,WASHOE,257921.889999999,4378573.78629999
LVM210800002990,SWENSON ST,,SWENSON ST,E FLAMINGO RD,FLAMINGO,E FLAMINGO RD,2021-08-01T00:00:00.000,1902,LAS VEGAS,CLARK,CLARK,666829.3865,3998263.8145
LVM200200076723,W SAHARA AVE,,W SAHARA AVE,EDMOND ST,,EDMOND ST,2020-02-16T00:00:00.000,1023,LAS VEGAS,CLARK,CLARK,660790.2115,4001450.97709999
NLPD1905040009247,N COMMERCE ST,,N COMMERCE ST,W CAREY AVE,,W CAREY AVE,2019-05-04T00:00:00.000,1635,NORTH LAS VEGAS,CLARK,CLARK,666957.477199999,4008071.08779999
LVM210600036588,STEWART AVE,,STEWART AVE,N HOLLYWOOD BLVD,,N HOLLYWOOD BLVD,2021-06-08T00:00:00.000,1943,LAS VEGAS,CLARK,CLARK,677558.895299999,4004227.856
NHP230600304,US50A,,US50AW,FARM DISTRICT ROAD,,SR828E,2023-05-31T00:00:00.000,850,FERNLEY,LYON,LYON,319363.647699999,4383040.32139999
LVM211000026516,OTHER,BOULDER HWY,OTHER,OTHER,MAYORGA,OTHER,2021-10-07T00:00:00.000,818,LAS VEGAS,CLARK,CLARK,672557.446299999,3999971.7847
LVM211200009639,SYCAMORE RIDGE ST,,SYCAMORE RIDGE ST,W MERANTO AVE,,W MERANTO AVE,2021-12-03T00:00:00.000,719,,CLARK,CLARK,660226.8672,3987495.096
LVM210700079202,WESTWIND RD,,WESTWIND RD,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,2021-07-17T00:00:00.000,1932,LAS VEGAS,CLARK,CLARK,660305.434799999,3999367.5259
LVM200700114213,GRAND TETON DR,,GRAND TETON DR,BRADLEY RD,,BRADLEY RD,2020-07-26T00:00:00.000,2020,LAS VEGAS,CLARK,CLARK,660212.685499999,4019312.9989
LVM191100109606,N JONES BLVD,,N JONES BLVD,EUGENE AVE,,EUGENE AVE,2019-11-23T00:00:00.000,2204,LAS VEGAS,CLARK,CLARK,659687.281,4007446.19119999
SPPD22-2492,KILEY PKWY,,KILEY PKWY,OTHER,GRANARY PARK AVE,GRANARY PARK AVE,2022-03-29T00:00:00.000,1330,SPARKS,WASHOE,WASHOE,265999.6403,4387359.87439999
CCSO21-5716,N RICHMOND AVE,,N RICHMOND AVE,W MUSSER ST,,W MUSSER ST,2021-08-26T00:00:00.000,730,CARSON CITY,CARSON CITY,CARSON CITY,260147.636599999,4338720.8428
CLSD21100858,GRAND TETON DR,,GRAND TETON DR,N DECATUR BLVD,,N DECATUR BLVD,2021-09-07T00:00:00.000,719,LAS VEGAS,CLARK,CLARK,660969.630199999,4019396.6907
NLPD2103290005273,ALLEN LN,,ALLEN LN,W WASHBURN RD,,W WASHBURN RD,2021-03-29T00:00:00.000,1327,NORTH LAS VEGAS,CLARK,CLARK,662691.388399999,4013659.5248
RPD19-2622,KIETZKE LN,,KIETZKE LN,HAMMILL LN,,HAMMILL LN,2019-02-06T00:00:00.000,1536,RENO,WASHOE,WASHOE,259812.554299999,4372834.1247
LVM190200071222,BURNHAM AVE,,BURNHAM AVE,E SAHARA AVE,,E SAHARA AVE,2019-02-16T00:00:00.000,1021,LAS VEGAS,CLARK,CLARK,668846.804299999,4001587.9747
RPD23-10076,OFFENHAUSER DR,,OFFENHAUSER DR,JIMSON DR,,JIMSON DR,2023-06-09T00:00:00.000,1523,RENO,WASHOE,WASHOE,261758.5239,4370960.8046
NHP230501906,SR160N,,SR160N,IRENE ST,,IRENE ST,2023-05-26T00:00:00.000,2021,PAHRUMP,NYE,NYE,589940.3092,4010377.58489999
RPD21-19952,S VIRGINIA ST,,S VIRGINIA ST,S MCCARRAN BLVD,,S MCCARRAN BLVD,2021-10-23T00:00:00.000,1144,RENO,WASHOE,WASHOE,260105.8002,4373416.3175
NHP210900458,SR319,,SR319,OTHER,MILE MARKER 5,OTHER,2021-09-07T00:00:00.000,740,,LINCOLN,LINCOLN,736442.941499999,4185624.02309999
LVM210600130316,W CHARLESTON BLVD,,W CHARLESTON BLVD,S FORT APACHE RD,,S FORT APACHE RD,2021-06-29T00:00:00.000,901,LAS VEGAS,CLARK,CLARK,653570.1748,4002938.57059999
LVM210800096508,E SAHARA AVE,,E SAHARA AVE,S SLOAN LN,,S SLOAN LN,2021-08-23T00:00:00.000,647,LAS VEGAS,CLARK,CLARK,675596.0749,4001747.1751
WASO21-1721,ZOLEZZI LN,,ZOLEZZI LN,OVERBROOK DR,,OVERBROOK DR,2021-04-18T00:00:00.000,1427,RENO,WASHOE,WASHOE,261505.6308,4366905.412
SPPD21-9551,VISTA BLVD,,VISTA BLVD,LOOP RD,,LOOP RD,2021-11-08T00:00:00.000,1728,SPARKS,WASHOE,WASHOE,267624.9972,4379468.1983
LVM231100056861,LINDELL RD,,LINDELL RD,SR592,,SR592,2023-11-16T00:00:00.000,1150,,CLARK,CLARK,660524.950199999,3998172.7749
RPD19-10895,NEIL RD,,NEIL RD,RILEY AVE,,RILEY AVE,2019-06-07T00:00:00.000,2057,RENO,WASHOE,WASHOE,260896.884399999,4375253.3507
LVM231000082916,S SLOAN LN,,S SLOAN LN,WHISPERING PINE AVE,,WHISPERING PINE AVE,2023-10-23T17:00:00.000,1909,LAS VEGAS,CLARK,CLARK,675653.2838,4002950.98479999
RPD19-7463,W MOANA LN,,W MOANA LN,LAKESIDE DR,,LAKESIDE DR,2019-04-19T00:00:00.000,1621,RENO,WASHOE,WASHOE,258530.547299999,4375052.11449999
CCSO22-6829,MOUNTAIN ST,,MOUNTAIN ST,W MUSSER ST,,W MUSSER ST,2022-11-01T00:00:00.000,1430,CARSON CITY,CARSON CITY,CARSON CITY,260427.651499999,4338705.1619
RPD19-21943,E GROVE ST,,E GROVE ST,FLAGG DR,,FLAGG DR,2019-11-01T00:00:00.000,1836,RENO,WASHOE,WASHOE,259724.475599999,4376092.3573
LVM190300017373,W CHARLESTON BLVD,,W CHARLESTON BLVD,,,,2019-03-04T00:00:00.000,1628,LAS VEGAS,CLARK,CLARK,656027.8446,4002990.47709999
LVM211000111324,DESERT FOOTHILLS DR,,DESERT FOOTHILLS DR,ANTELOPE RIDGE DR,,ANTELOPE RIDGE DR,2021-10-26T00:00:00.000,1547,LAS VEGAS,CLARK,CLARK,647900.8245,4004562.139
LVM191200050944,S 15TH ST,,S 15TH ST,JOSHUA WAY,,JOSHUA WAY,2019-12-11T00:00:00.000,1604,LAS VEGAS,CLARK,CLARK,668096.114299999,4003455.1216
HP23-23563,E WIGWAM AVE,,WIGWAM PKWY,N GREEN VALLEY PKWY,,N GREEN VALLEY PKWY,2023-11-29T00:00:00.000,738,HENDERSON,CLARK,CLARK,672567.361299999,3989477.03639999
SPPD19-4039,LEGENDS BAY DR,,LEGENDS BAY DR,E LINCOLN WY,,E LINCOLN WY,2019-05-11T00:00:00.000,2046,,,,266196.5968,4379774.11429999
RPD22-19123,MAYBERRY DR,,MAYBERRY DR,JUNIPER HILL RD,,JUNIPER HILL RD,2022-10-11T00:00:00.000,1652,RENO,WASHOE,WASHOE,253861.359,4376969.1476
LVM210600041782,N EASTERN AVE,,N EASTERN AVE,E OWENS AVE,,E OWENS AVE,2021-06-09T00:00:00.000,1939,LAS VEGAS,CLARK,CLARK,669399.720999999,4006331.6981
MSPDMPPD230109041,PULSIPHER LN,,PULSIPHER LN,SMOKEY LN,,SMOKEY LN,2023-01-10T00:00:00.000,2157,MESQUITE,CLARK,CLARK,758895.6402,4076839.43779999
LVM200600012022,OTHER,W CHARELSTON,OTHER,OTHER,SKY VISTA,OTHER,2020-06-04T00:00:00.000,1019,LAS VEGAS,CLARK,CLARK,647597.3996,4002782.3287
LVM221200026484,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,TORREY PINES DR,,TORREY PINES DR,2022-12-07T00:00:00.000,1334,LAS VEGAS,CLARK,CLARK,658950.289099999,4007112.27549999
LVM220800001906,E FLAMINGO RD,,SR592,OTHER,S GRACE ST,GRACE ST,2022-08-01T00:00:00.000,1310,LAS VEGAS,CLARK,CLARK,673039.377399999,3998410.88939999
NLPD2010120016934,MARSH TERN CT,,MARSH TERN CT,CLAYTON ST,,CLAYTON ST,2020-10-12T00:00:00.000,2024,NORTH LAS VEGAS,CLARK,CLARK,664262.7697,4016571.8209
LVM211200047938,S FORT APACHE RD,,S FORT APACHE RD,LAKE NORTH DR,,LAKE NORTH DR,2021-12-12T00:00:00.000,1037,LAS VEGAS,CLARK,CLARK,653177.2467,4000903.7979
DCSO21SO00876,GILMAN AVE,,GILMAN AVE,DOUGLAS AVE,,DOUGLAS AVE,2021-01-09T00:00:00.000,1513,,DOUGLAS,DOUGLAS,261594.3179,4313793.97849999
LVM200600017203,S DECATUR BLVD,,S DECATUR BLVD,DOE AVE,,DOE AVE,2020-06-05T00:00:00.000,2003,LAS VEGAS,CLARK,CLARK,661201.704699999,4002577.3758
LVM191000014000,E FLAMINGO RD,,E FLAMINGO RD,S NELLIS BLVD,,S NELLIS BLVD,2019-10-03T00:00:00.000,2041,LAS VEGAS,CLARK,CLARK,674181.9698,3998421.0894
LVM220300124887,S NELLIS BLVD,,SR612,BOULDER HWY,BOULDER HWY,SR582S,2022-03-30T00:00:00.000,1247,LAS VEGAS,CLARK,CLARK,674206.103199999,3998002.17449999
LVM230500042903,W RUSSELL RD,,W RUSSELL RD,WYNN RD,,WYNN RD,2023-05-09T00:00:00.000,1646,LAS VEGAS,CLARK,CLARK,662554.773299999,3995031.63269999
LVM221100036145,E HACIENDA AVE,,E HACIENDA AVE,DENNING ST,,DENNING ST,2022-11-10T00:00:00.000,1418,LAS VEGAS,CLARK,CLARK,675105.049499999,3996014.69319999
RPD20-16454,BOOTH ST,,BOOTH ST,FOSTER DR,,FOSTER DR,2020-09-16T00:00:00.000,1325,RENO,WASHOE,WASHOE,257021.8479,4377857.0349
LVM200200131710,ALTA DR,,ALTA DR,S TORREY PINES DR,,S TORREY PINES DR,2020-02-27T00:00:00.000,1620,LAS VEGAS,CLARK,CLARK,658928.015899999,4003850.88649999
CCSO22-3864,S SALIMAN RD,,S SALIMAN RD,DAMON RD,,DAMON RD,2022-06-23T00:00:00.000,2043,CARSON CITY,CARSON CITY,CARSON CITY,262170.560999999,4336232.342
LVM191200074510,SILVER FROST ST,,SILVER FROST ST,E GARY AVE,,E GARY AVE,2019-12-16T00:00:00.000,1608,LAS VEGAS,CLARK,CLARK,668177.835099999,3987238.035
CLSD20009557,W TROPICAL PKWY,,W TROPICAL PKWY,N RAINBOW BLVD,,N RAINBOW BLVD,2020-01-29T00:00:00.000,805,LAS VEGAS,CLARK,CLARK,657873.9659,4015286.228
