CrashNum,Street1,Street1Other,Street1Located,Street2,Street2Other,Street2Located,CrashDate,CrashTime,City,County,CountyLocated,X,Y
RPD20-18811,E 4TH ST,,E 4TH ST,LAKE ST,,LAKE ST,2020-10-21T00:00:00.000,1428,RENO,WASHOE,WASHOE,258348.2783,4379413.78089999
LVM190900131075,MCLEOD ST,,MCLEOD ST,E SAHARA AVE,,E SAHARA AVE,2019-09-27T00:00:00.000,1638,LAS VEGAS,CLARK,CLARK,670048.708999999,4001607.98069999
LVM230300056872,S JONES BLVD,,S JONES BLVD,W ELDORADO LN,,W ELDORADO LN,2023-03-13T00:00:00.000,2144,LAS VEGAS,CLARK,CLARK,659867.3107,3991280.03189999
LVM200900112151,PABCO RD,,PABCO RD,SR147,,SR147,2020-09-25T00:00:00.000,2256,,CLARK,CLARK,689112.4937,4009932.1695
HP20-20375,E WARM SPRINGS RD,,E WARM SPRINGS RD,E CENTER ST,,E CENTER ST,2020-11-19T00:00:00.000,1513,HENDERSON,CLARK,CLARK,683106.499499999,3991426.8253
LVM211200038029,W FLAMINGO RD,,W FLAMINGO RD,HUGH HEFNER DR,HUGH HEFNER DR,HUGH HEFNER DR,2021-12-09T00:00:00.000,2233,LAS VEGAS,CLARK,CLARK,662751.495299999,3998277.84039999
HP22-04965,E ARMY ST,,E ARMY ST,S WATER ST,,S WATER ST,2022-03-16T00:00:00.000,1850,HENDERSON,CLARK,CLARK,681698.1094,3989486.5261
NLPD2005020007452,CIVIC CENTER DR,,CIVIC CENTER DR,CONSTITUTION WAY,,CONSTITUTION WAY,2020-05-02T00:00:00.000,935,NORTH LAS VEGAS,CLARK,CLARK,669290.0948,4007494.10909999
LVM190100123803,W CHARLESTON BLVD,,W CHARLESTON BLVD,HEAVENLY HILLS CT,,HEAVENLY HILLS CT,2019-01-27T00:00:00.000,2236,LAS VEGAS,CLARK,CLARK,654842.707,4002966.79499999
NLPD2312150024819,MCDANIEL ST,,MCDANIEL ST,STANLEY AVE,,STANLEY AVE,2023-12-15T00:00:00.000,759,NORTH LAS VEGAS,CLARK,CLARK,668985.954199999,4006713.37539999
HP19-24758,RICHMAR AVE,,RICHMAR AVE,S EASTERN AVE,,S EASTERN AVE,2019-11-08T00:00:00.000,935,HENDERSON,CLARK,CLARK,669530.529799999,3987460.8343
ELPD2020-22107,SR227,,SR227,SUNRISE DR,,SUNRISE DR,2020-11-05T00:00:00.000,1914,ELKO,ELKO,ELKO,606313.975899999,4521143.16499999
LVM231000045252,INDUSTRIAL RD,,INDUSTRIAL RD,WESTERN AVE,,WESTERN AVE,2023-10-13T00:00:00.000,2208,LAS VEGAS,CLARK,CLARK,665603.930599999,4002914.01359999
LVM230900061080,E TROPICANA AVE,,SR593,OTHER,HARRISON DR,HARRISON DR,2023-09-18T00:00:00.000,521,LAS VEGAS,CLARK,CLARK,669948.914099999,3996689.2499
RPD23-3511,BERRUM LN,,BERRUM LN,LAKESIDE DR,,LAKESIDE DR,2023-02-25T00:00:00.000,1647,RENO,WASHOE,WASHOE,258467.206,4375336.7738
RPD21-23963,SUTRO ST,,SUTRO ST,ODDIE BLVD,,ODDIE BLVD,2021-12-21T00:00:00.000,649,RENO,WASHOE,WASHOE,259516.6983,4381036.6611
HP20-22721,BOULDER HWY N,,BOULDER HWY N,KING ST,,KING ST,2020-12-26T00:00:00.000,2057,HENDERSON,CLARK,CLARK,680201.497,3991874.18229999
LVM220500091281,W CHARLESTON BLVD,W CHARLESTON BLD,W CHARLESTON BLVD,RANCHO DR,N RANCHO DR,RANCHO DR,2022-05-23T00:00:00.000,28,LAS VEGAS,CLARK,CLARK,664150.439399999,4005006.6027
NLPD2202080002375,N LAS VEGAS BLVD,,SR604S,BASSLER ST,,BASSLER ST,2022-02-08T00:00:00.000,1338,NORTH LAS VEGAS,CLARK,CLARK,669720.2624,4008544.04179999
LVM231200035128,E CHARLESTON BLVD,,SR159,NELLIS BLVD,,SR612,2023-12-11T00:00:00.000,1129,,CLARK,CLARK,674225.3233,4003325.89819999
DCSO20SO20592,WATERLOO LN,,WATERLOO LN,OTHER,LAMPE PARK,OTHER,2020-07-22T00:00:00.000,1625,,DOUGLAS,DOUGLAS,262010.428999999,4312851.95099999
LVM220500058991,E TROPICANA AVE,,E TROPICANA AVE,PARADISE RD,PARADISE RD,PARADISE RD,2022-05-15T00:00:00.000,410,LAS VEGAS,CLARK,CLARK,666548.557699999,3996746.9558
RPD22-579,SUTRO ST,,SUTRO ST,E 9TH ST,,E 9TH ST,2022-01-10T00:00:00.000,1545,RENO,WASHOE,WASHOE,259495.2235,4380280.7659
LVM220400005257,GILESPIE ST,,GILESPIE ST,GEORGE CROCKETT RD,,GEORGE CROCKETT RD,2022-04-02T00:00:00.000,450,LAS VEGAS,CLARK,CLARK,665405.720099999,3992494.69659999
WASO21-2439,FLINT SPRINGS DR,,FLINT SPRINGS DR,PAINTED SKY WAY,,PAINTED SKY WAY,2021-05-28T00:00:00.000,900,,WASHOE,WASHOE,259141.046099999,4386985.46949999
HP22-12127,E LAKE MEAD PKWY,,E LAKE MEAD PKWY,VICTORY,,VICTORY,2022-06-23T00:00:00.000,1240,HENDERSON,CLARK,CLARK,,
HP21-07198,LAKE MEAD PKWY E,,LAKE MEAD PKWY E,CENTER ST,,CENTER ST,2021-04-22T00:00:00.000,2031,HENDERSON,CLARK,CLARK,683055.2499,3991997.0084
LVM221100078399,N TORREY PINES DR,,N TORREY PINES DR,BALZAR AVE,,BALZAR AVE,2022-11-21T00:00:00.000,1357,LAS VEGAS,CLARK,CLARK,658860.4303,4007530.3223
NHP200801957,US95,,US95,OTHER,MM54,OTHER,2020-08-31T00:00:00.000,335,,CLARK,CLARK,,
LVM200700093822,E CHARLESTON BLVD,,E CHARLESTON BLVD,S 10TH ST,,S 10TH ST,2020-07-22T00:00:00.000,856,LAS VEGAS,CLARK,CLARK,667292.480899999,4003173.0544
LVM201100102878,WYNN RD,,WYNN RD,W HARMON AVE,,W HARMON AVE,2020-11-24T00:00:00.000,1256,,CLARK,CLARK,662503.310499999,3997459.59789999
LVM230300113121,OTHER,N PECOS RD,N PECOS RD,OTHER,E OWENS AVE,E OWENS AVE,2023-03-26T00:00:00.000,1339,LAS VEGAS,CLARK,CLARK,670997.115299999,4006492.40579999
LVM191200084083,W TROPICANA AVE,,W TROPICANA AVE,DUNEVILLE ST,,DUNEVILLE ST,2019-12-18T00:00:00.000,1530,LAS VEGAS,CLARK,CLARK,660102.1177,3996513.876
CCSO21-7311,N STEWART ST,,N STEWART ST,E 5TH ST,,E 5TH ST,2021-11-03T00:00:00.000,1530,CARSON CITY,CARSON CITY,CARSON CITY,,
HP20-01816,S EASTERN AVE,,S EASTERN AVE,PECOS RIDGE PKWY,,PECOS RIDGE PKWY,2020-01-26T00:00:00.000,1720,HENDERSON,CLARK,CLARK,671193.505099999,3984065.4407
LVM230400014816,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,E OWENS AVE,,E OWENS AVE,2023-04-04T00:00:00.000,1144,LAS VEGAS,CLARK,CLARK,667783.9753,4006448.93549999
LVM230100104030,JEFFREYS ST,,JEFFREYS ST,DAVE ST,,DAVE ST,2023-01-26T00:00:00.000,1610,LAS VEGAS,CLARK,CLARK,669335.8524,3986255.4931
NLPD2205090008547,CIVIC CENTER DR,,CIVIC CENTER DR,E EVANS AVE,,E EVANS AVE,2022-05-09T00:00:00.000,620,NORTH LAS VEGAS,CLARK,CLARK,668906.2278,4008923.50149999
LVM211200028306,E TROPICANA AVE,,E TROPICANA AVE,OTHER,WILBUR ST,OTHER,2021-12-07T00:00:00.000,1744,LAS VEGAS,CLARK,CLARK,667306.299599999,3996744.46409999
LVM190400044296,S MARYLAND PKWY,,S MARYLAND PKWY,SHADY MEADOWS AVE,PRIVATE DRIVE,SHADY MEADOWS AVE,2019-04-10T00:00:00.000,2116,LAS VEGAS,CLARK,CLARK,667926.982099999,3988943.4359
LVM210100135483,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,E FLAMINGO RD,,E FLAMINGO RD,2021-01-30T00:00:00.000,1450,LAS VEGAS,CLARK,CLARK,664446.251899999,3998656.60229999
LVM19080026859,S MARYLAND PKWY,,S MARYLAND PKWY,KAREN AVE,,KAREN AVE,2019-08-06T00:00:00.000,1219,LAS VEGAS,CLARK,CLARK,667628.398199999,4001242.6236
NLPD190329006583,W CAREY AVE,,W CAREY AVE,VICTORY HILLS WAY,,VICTORY HILLS WAY,2019-03-29T00:00:00.000,2029,NORTH LAS VEGAS,CLARK,CLARK,663928.6456,4007995.1552
LVM190600114617,S NELLIS BLVD,,S NELLIS BLVD,E SAHARA AVE,,E SAHARA AVE,2019-06-24T00:00:00.000,1742,LAS VEGAS,CLARK,CLARK,674046.663399999,4001826.54389999
RPD23-22268,E PLUMB LN,,SR653,TERMINAL WAY,,TERMINAL WAY,2023-12-04T00:00:00.000,1518,RENO,WASHOE,WASHOE,261142.7685,4376600.46
LVM220700082124,SIRIUS AVE,,SIRIUS AVE,S DECATUR BLVD,,S DECATUR BLVD,2022-07-21T00:00:00.000,1009,LAS VEGAS,CLARK,CLARK,661233.1944,4000255.67459999
LVM210900086610,E TROPICANA AVE,,E TROPICANA AVE,OTHER,MARYLAND PKWY,OTHER,2021-09-20T00:00:00.000,1608,LAS VEGAS,CLARK,CLARK,667712.953599999,3996702.7936
LVM191100013256,ROCK SPRINGS DR,,ROCK SPRINGS DR,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,2019-11-03T00:00:00.000,1823,LAS VEGAS,CLARK,CLARK,657613.169499999,4006968.46429999
NLPD2011250019555,E ANN RD,,E ANN RD,E TROPICAL PKWY,,E TROPICAL PKWY,2020-11-25T00:00:00.000,1749,NORTH LAS VEGAS,CLARK,CLARK,669687.9916,4015363.52339999
NLPD2206210011319,PRUITT ST,,PRUITT ST,WEBSTER ST,,WEBSTER ST,2022-06-20T00:00:00.000,1227,NORTH LAS VEGAS,CLARK,CLARK,669441.341699999,4008240.38939999
LVM190200100303,W OWENS AVE,,W OWENS AVE,A ST,,A ST,2019-02-22T00:00:00.000,1840,LAS VEGAS,CLARK,CLARK,667037.0755,4006446.3032
RPD21-2587,S VIRGINIA ST,,S VIRGINIA ST,BRINKBY AVE,,BRINKBY AVE,2021-02-11T00:00:00.000,2325,RENO,WASHOE,WASHOE,259375.195199999,4375515.4833
LVM200200050237,ALTA DR,,ALTA DR,UPLAND BLVD,,UPLAND BLVD,2020-02-11T00:00:00.000,741,LAS VEGAS,CLARK,CLARK,660319.7004,4003838.0295
RPD23-21347,KINGS ROW,,KINGS ROW,N MCCARRAN BLVD,,SR659,2023-11-20T00:00:00.000,655,RENO,WASHOE,WASHOE,254529.6966,4380857.1841
LVM230300073739,E CHARLESTON BLVD,,SR159,LAMONT ST,,LAMONT ST,2023-03-17T00:00:00.000,1703,LAS VEGAS,CLARK,CLARK,673612.608599999,4003307.47729999
RPD20-8084,S VIRGINIA ST,,S VIRGINIA ST,MEADOWOOD MALL CIR,,MEADOWOOD MALL CIR,2020-05-11T00:00:00.000,1844,RENO,WASHOE,WASHOE,260320.935999999,4372773.8365
LVM210400103842,E TROPICANA AVE,,E TROPICANA AVE,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,2021-04-23T00:00:00.000,1434,LAS VEGAS,CLARK,CLARK,664830.779799999,3996689.97529999
LVM211000105961,S RAINBOW BLVD,,S RAINBOW BLVD,OTHER,BLUE DIAMOND RD,OTHER,2021-10-25T00:00:00.000,1231,LAS VEGAS,CLARK,CLARK,658274.8097,3987878.58049999
LVM210200072169,BOULDER HWY,,BOULDER HWY,MISSOURI AVE,,MISSOURI AVE,2021-02-17T00:00:00.000,501,LAS VEGAS,CLARK,CLARK,675879.3331,3996418.81519999
LVM220500082183,N HUALAPAI WAY,,N HUALAPAI WAY,SEVERENCE LN,,SEVERENCE LN,2022-05-20T00:00:00.000,1944,LAS VEGAS,CLARK,CLARK,651312.7591,4018070.4616
RPD22-11273,S CENTER ST,,S CENTER ST,PINE ST,,PINE ST,2022-06-19T00:00:00.000,1428,RENO,WASHOE,WASHOE,258417.564399999,4378649.90469999
LVM221200102522,OTHER,W CHARLESTON BLVD,W CHARLESTON BLVD,BRUSH ST,BRUSH ST,BRUSH ST,2022-12-26T00:00:00.000,2007,LAS VEGAS,CLARK,CLARK,660881.967899999,4003078.53099999
LVM190200007761,N LAMB BLVD,,N LAMB BLVD,E CRAIG RD,,E CRAIG RD,2019-02-02T00:00:00.000,1846,LAS VEGAS,CLARK,CLARK,672534.1752,4012324.78179999
RPD23-12416,EVANS AVE,,EVANS AVE,JODI DR,,JODI DR,2023-07-15T00:00:00.000,2317,RENO,WASHOE,WASHOE,258292.9198,4380653.10139999
RPD23-22657,E GROVE ST,,E GROVE ST,KIETZKE LN,,KIETZKE LN,2023-12-10T00:00:00.000,738,RENO,WASHOE,WASHOE,260184.1875,4376071.911
LVM231000104098,TREELINE DR,,TREELINE DR,OTHER,ZELLA DR,ZELLA DR,2023-10-31T00:00:00.000,331,LAS VEGAS,CLARK,CLARK,676899.8079,4002219.73
LVM220200013198,E SAHARA AVE,,E SAHARA AVE,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,2022-02-04T00:00:00.000,106,LAS VEGAS,CLARK,CLARK,665779.1989,4001457.7882
NHP200900344,OTHER,RAMPART/SUMMERLIN EB ON RAMP,OTHER,OTHER,RAMPART,OTHER,2020-09-05T00:00:00.000,2203,,CLARK,CLARK,654049.497,4004952.17549999
LVM190300001118,W FLAMINGO RD,,W FLAMINGO RD,S RAINBOW BLVD,,S RAINBOW BLVD,2019-03-01T00:00:00.000,715,LAS VEGAS,CLARK,CLARK,658141.247999999,3998079.95109999
LVM191000142717,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,E CLARK AVE,,E CLARK AVE,2019-10-30T00:00:00.000,1646,LAS VEGAS,CLARK,CLARK,666965.043899999,4003797.94449999
HP23-06187,SR582N,,BOULDER HWY NB,PALO VERDE DR,,PALO VERDE DR,2023-04-04T00:00:00.000,723,HENDERSON,CLARK,CLARK,683385.524799999,3988570.41709999
NHP210100833,OTHER,MAIN ST.,OTHER,OTHER,CORNELL AVE.,OTHER,2021-01-14T00:00:00.000,1127,LOVELOCK,PERSHING,PERSHING,374452.75,4448784.5
LVM190400014395,SMOKE RANCH RD,,SMOKE RANCH RD,LEONARD LN,,LEONARD LN,2019-04-03T00:00:00.000,2003,LAS VEGAS,CLARK,CLARK,660897.2411,4007930.75699999
SPPD22-9471,VICTORIAN AVE,,VICTORIAN AVE,3RD ST,,3RD ST,2022-12-01T00:00:00.000,1748,SPARKS,WASHOE,WASHOE,263928.9434,4379731.1453
LYSO22LY01194,ARTIST VIEW DR,,ARTIST VIEW DR,NORTH STAR DR,,NORTH STAR DR,2022-03-21T00:00:00.000,1515,,LYON,LYON,296593.400299999,4300106.56949999
LVM190500021767,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,PARK AVE,,PARK AVE,2019-05-05T00:00:00.000,1132,LAS VEGAS,CLARK,CLARK,664457.642599999,3997094.0622
LVM210900001218,PARK RUN DR,,PARK RUN DR,AFFINITY ST,,AFFINITY ST,2021-09-01T00:00:00.000,927,LAS VEGAS,CLARK,CLARK,650287.142099999,4003183.51559999
LVM190700071985,ALOHA AVE,,ALOHA AVE,VEGAS VALLEY DR,,VEGAS VALLEY DR,2019-07-15T00:00:00.000,527,LAS VEGAS,CLARK,CLARK,673668.9789,4000867.6006
RPD19-3200,S MCCARRAN BLVD,,S MCCARRAN BLVD,HOUSTON DR,,HOUSTON DR,2019-02-14T00:00:00.000,2319,RENO,WASHOE,WASHOE,263670.7969,4374595.54429999
NHP231200079,IR15S,,IR15S,CACTUS AVE TO IR15S INT30,,CACTUS AVE TO IR15S INT30,2023-12-01T16:00:00.000,345,LAS VEGAS,CLARK,CLARK,663964.420199999,3984866.81389999
LVM191100046293,W DESERT INN RD,,W DESERT INN RD,ARVILLE ST,,ARVILLE ST,2019-11-10T00:00:00.000,1704,LAS VEGAS,CLARK,CLARK,662056.090099999,3999869.512
LVM201100108818,SWEETGUM ST,,SWEETGUM ST,PEARTREE RD,,PEARTREE RD,2020-11-25T00:00:00.000,1839,LAS VEGAS,CLARK,CLARK,658663.399899999,4007996.37319999
LVM231000082319,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,OWENS AVE,,OWENS AVE,2023-10-24T00:00:00.000,1607,LAS VEGAS,CLARK,CLARK,667785.5794,4006345.0108
LVM230300047113,N RAINBOW BLVD,,N RAINBOW BLVD,ESCALON DR,,ESCALON DR,2023-03-11T00:00:00.000,1633,LAS VEGAS,CLARK,CLARK,658042.0458,4006602.11099999
RPD23-18635,N SIERRA ST,,N SIERRA ST,W 2ND ST,,W 2ND ST,2023-10-11T00:00:00.000,1601,RENO,WASHOE,WASHOE,258078.547299999,4379007.7309
LVM200600002035,W CHARLESTON BLVD,,W CHARLESTON BLVD,S DECATUR BLVD,,S DECATUR BLVD,2020-06-01T00:00:00.000,1340,LAS VEGAS,CLARK,CLARK,661389.4577,4003083.2354
RPD21-2476,KEYSTONE AVE,,KEYSTONE AVE,IR80W TO KEYSTONE AVE INT12,,IR80W TO KEYSTONE AVE INT12,2021-02-10T00:00:00.000,953,RENO,WASHOE,WASHOE,256713.375,4379342.5
RPD22-101133,SUMMIT RIDGE DR,,SUMMIT RIDGE DR,SKY VALLEY DR,,SKY VALLEY DR,2022-02-05T00:00:00.000,1133,RENO,WASHOE,WASHOE,254700.7755,4378201.34909999
WNPD21-0878,BRIDGE ST,,BRIDGE ST,E WINNEMUCCA BLVD,,E WINNEMUCCA BLVD,2021-07-24T00:00:00.000,2005,WINNEMUCCA,HUMBOLDT,HUMBOLDT,438171.460699999,4536078.0284
LVM231100088952,E DESERT INN RD,,E DESERT INN RD,CAMBRIDGE ST,,CAMBRIDGE ST,2023-11-25T00:00:00.000,1744,LAS VEGAS,CLARK,CLARK,667322.9982,3999942.93569999
LVM191100054418,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,H ST,,H ST,2019-11-12T00:00:00.000,1220,LAS VEGAS,CLARK,CLARK,666164.8562,4007236.28839999
LVM210900082907,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,W AGATE AVE,,W AGATE AVE,2021-09-19T00:00:00.000,1927,LAS VEGAS,CLARK,CLARK,664682.6743,3988238.7705
HP22-02537,N MAJOR AVE,,N MAJOR AVE,OTHER,DANCING DRUM CT,SONOMA DR,2022-02-03T00:00:00.000,1740,HENDERSON,CLARK,CLARK,683271.0876,3990242.8001
CCSO22-7419,HOT SPRINGS RD,,HOT SPRINGS RD,PINE LN,,PINE LN,2022-11-28T00:00:00.000,1805,,CARSON CITY,CARSON CITY,261515.5195,4341171.98269999
LVM230500103410,FULTON PL,,FULTON PL,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,2023-05-21T00:00:00.000,1053,LAS VEGAS,CLARK,CLARK,662573.866899999,4003529.0119
LVM190400126384,GASS AVE,,GASS AVE,S 8TH ST,,S 8TH ST,2019-04-26T00:00:00.000,941,LAS VEGAS,CLARK,CLARK,667040.9341,4003268.78109999
LVM190800064033,S CASINO CENTER BLVD,,S CASINO CENTER BLVD,FREMONT ST,,FREMONT ST,2019-08-13T00:00:00.000,1520,LAS VEGAS,CLARK,CLARK,666919.1505,4004477.6784
RPD19-4174,WEST ST,,WEST ST,W 4TH ST,,W 4TH ST,2019-03-02T00:00:00.000,1802,RENO,WASHOE,WASHOE,257893.622999999,4379318.44749999
LVM210100095135,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,N TENAYA WAY,,N TENAYA WAY,2021-01-21T00:00:00.000,1805,LAS VEGAS,CLARK,CLARK,657223.4581,4007111.65829999
LVM210300023600,N DECATUR BLVD,,N DECATUR BLVD,VERMONT AVE,,VERMONT AVE,2021-03-05T00:00:00.000,2125,LAS VEGAS,CLARK,CLARK,661328.080699999,4005311.9317
NLPD2311210023249,E EVANS AVE,,E EVANS AVE,DONNA ST,,DONNA ST,2023-11-21T00:00:00.000,1515,NORTH LAS VEGAS,CLARK,CLARK,,
LVM230700122349,S RAINBOW DR,,SR595,OTHER,W EL PARQUE AVE,EL PARQUE AVE,2023-07-29T00:00:00.000,138,LAS VEGAS,CLARK,CLARK,658038.698499999,4002048.1423
NLPD2107190012211,E CRAIG RD,,E CRAIG RD,LAWRENCE ST,,LAWRENCE ST,2021-07-19T00:00:00.000,1232,NORTH LAS VEGAS,CLARK,CLARK,668837.083899999,4012177.90499999
LVM190300092018,W CHEYENNE AVE,,W CHEYENNE AVE,N RAINBOW BLVD,,N RAINBOW BLVD,2019-03-19T00:00:00.000,1716,LAS VEGAS,CLARK,CLARK,658354.4559,4009552.2914
NLPD1909300019833,E TONOPAH AVE,,E TONOPAH AVE,STATZ ST,,STATZ ST,2019-09-30T00:00:00.000,716,NORTH LAS VEGAS,CLARK,CLARK,670140.893099999,4006920.1708
LVM220500018483,MOUNTAIN VISTA ST,,MOUNTAIN VISTA ST,E ROCHELLE AVE,,E ROCHELLE AVE,2022-05-05T00:00:00.000,1231,LAS VEGAS,CLARK,CLARK,673388.939299999,3998007.88279999
NLPD1903180005622,E CHEYENNE AVE,,E CHEYENNE AVE,FIGLER CT,,FIGLER CT,2019-03-18T00:00:00.000,1229,NORTH LAS VEGAS,CLARK,CLARK,669375.318199999,4009734.7105
LVM211000086126,W FLAMINGO RD,,W FLAMINGO RD,S JONES BLVD,JONES,S JONES BLVD,2021-10-21T00:00:00.000,334,LAS VEGAS,CLARK,CLARK,659753.1551,3998107.525
LVM190800147273,N RAINBOW BLVD,,N RAINBOW BLVD,PEAK DR,,PEAK DR,2019-08-30T00:00:00.000,1154,LAS VEGAS,CLARK,CLARK,658007.1611,4008630.49919999
LVM200300057377,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,SAN SIMEON ST,,SAN SIMEON ST,2020-03-13T00:00:00.000,802,LAS VEGAS,CLARK,CLARK,659454.244599999,4007120.5493
LVM220300002949,E CHARLESTON BLVD,,SR159,OTHER,ARLINGTON,ARLINGTON ST,2022-03-01T00:00:00.000,1621,,CLARK,CLARK,674073.116299999,4003319.58259999
NHP231202008,OTHER,SAHARA,W SAHARA AVE,OTHER,TEDDY,TEDDY DR,2023-12-31T00:00:00.000,1251,LAS VEGAS,CLARK,CLARK,663875.0344,4001493.6882
CLSD22050648,S EL CAPITAN WAY,,S EL CAPITAN WAY,GREAT CREEK TRL,,GREAT CREEK TRL,2022-05-04T00:00:00.000,903,LAS VEGAS,CLARK,CLARK,654206.807,3985482.9604
LVM221200063581,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,E AGATE AVE,,E AGATE AVE,2022-12-16T00:00:00.000,1648,LAS VEGAS,CLARK,CLARK,664682.875,3988230.3526
LVM231000016675,N DECATUR BLVD,,N DECATUR BLVD,VEGAS DR,,VEGAS DR,2023-10-05T00:00:00.000,1953,LAS VEGAS,CLARK,CLARK,661299.384399999,4006315.87079999
LVM230300055583,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,CHARLESTON BLVD,,E CHARLESTON BLVD,2023-03-13T00:00:00.000,1536,LAS VEGAS,CLARK,CLARK,666593.2591,4003063.30419999
SPPD19-2692,YORK WY,,YORK WY,SIMMS CI,,SIMMS CI,2019-03-27T00:00:00.000,1923,SPARKS,WASHOE,WASHOE,263780.7958,4381732.21069999
LVM231200047785,STEWART AVE,,STEWART AVE,20TH ST,,20TH ST,2023-12-14T00:00:00.000,2046,LAS VEGAS,CLARK,CLARK,668909.6407,4004050.2396
RPD19-17765,BRESSON AVE,,BRESSON AVE,LESTER AVE,,LESTER AVE,2019-09-04T00:00:00.000,707,RENO,WASHOE,WASHOE,260002.504599999,4377610.09689999
RPDRP23-4843,IR80W TO SR659 INT10,,IR80W TO SR659 INT10,MCCARRAN BLVD,,SR659,2023-03-17T00:00:00.000,2342,RENO,WASHOE,WASHOE,253947.4844,4378947.0
LVM190900051741,S NELLIS BLVD,,S NELLIS BLVD,VEGAS VALLEY DR,,VEGAS VALLEY DR,2019-09-11T00:00:00.000,1357,LAS VEGAS,CLARK,CLARK,674055.479199999,4000968.8968
LVM191000097272,W CACTUS AVE,,W CACTUS AVE,S TORREY PINES DR,,S TORREY PINES DR,2019-10-21T00:00:00.000,703,LAS VEGAS,CLARK,CLARK,659130.379399999,3985242.1114
NLPD2203250005405,W ANN RD,,ANN RD,BRUCE ST,BRUCE,BRUCE ST,2022-03-25T00:00:00.000,2043,NORTH LAS VEGAS,CLARK,CLARK,668377.6939,4014578.14589999
LVM221100055873,KAREN AVE,,KAREN AVE,S MARYLAND PKWY,,S MARYLAND PKWY,2022-11-15T00:00:00.000,1726,LAS VEGAS,CLARK,CLARK,667849.540699999,4001178.32789999
RPD22-20636,MILL ST,,MILL ST,KIRMAN AVE,,KIRMAN AVE,2022-11-03T00:00:00.000,2201,RENO,WASHOE,WASHOE,259471.411399999,4378836.00929999
CCSO19-2529,W WASHINGTON ST,,W WASHINGTON ST,N NEVADA ST,,N NEVADA ST,2019-04-16T00:00:00.000,1045,CARSON CITY,CARSON CITY,CARSON CITY,260809.3518,4339127.46849999
NHP230100824,W FLAMINGO RD,FLAMINGO,W FLAMINGO RD,W FLAMINGO RD TO CC215S INT21,IR215 SB ON RAMP,W FLAMINGO RD TO CC215S INT21,2023-01-10T00:00:00.000,850,LAS VEGAS,CLARK,CLARK,652644.169999999,3998044.0006
HP20-08846,ZELKOVA FALLS PL,,ZELKOVA FALLS PL,ST ROSE PKWY,,ST ROSE PKWY,2020-05-20T00:00:00.000,750,HENDERSON,CLARK,CLARK,668605.9159,3985127.65269999
LVM200800056120,S BUFFALO DR,,S BUFFALO DR,DEL REY AVE,,DEL REY AVE,2020-08-13T00:00:00.000,2107,LAS VEGAS,CLARK,CLARK,656347.238599999,4002559.8712
NHP220601141,W CHEYENNE AVE,,W CHEYENNE AVE,N TENAYA WAY,TENAYA WAY,N TENAYA WAY,2022-06-17T00:00:00.000,1307,LAS VEGAS,CLARK,CLARK,657175.144299999,4009569.2342
LVM190300027505,DEAN MARTIN DR,,DEAN MARTIN DR,UMBRIA GARDENS AVE,,UMBRIA GARDENS AVE,2019-03-06T00:00:00.000,1812,LAS VEGAS,CLARK,CLARK,663742.2229,3984628.14369999
RPD23-6288,S VIRGINIA ST,,S VIRGINIA ST,GALLIAN LN,,GALLIAN LN,2023-04-09T00:00:00.000,1623,RENO,WASHOE,WASHOE,261232.4444,4370112.8999
LVM230100040224,RANCHO DR,,SR599N,SUNSET DR,,SUNSET DR,2023-01-10T00:00:00.000,2048,LAS VEGAS,CLARK,CLARK,662932.0426,4006627.4462
LVM220200031614,N PECOS RD,,N PECOS RD,E LAKE MEAD BLVD,E LAKE MEAD BLVD,E LAKE MEAD BLVD,2022-02-08T00:00:00.000,1408,LAS VEGAS,CLARK,CLARK,670975.100499999,4007315.37609999
LVM221000016628,LAUREL AVE,,LAUREL AVE,CHARLESTON BLVD,,CHARLESTON BLVD,2022-10-05T00:00:00.000,551,LAS VEGAS,CLARK,CLARK,670868.6491,4003168.10579999
HP22-04056,S VALLE VERDE DR,,S VALLE VERDE DR,PASEO VERDE PKWY,,PASEO VERDE PKWY,2022-03-03T00:00:00.000,1941,HENDERSON,CLARK,CLARK,674601.2587,3988311.59469999
LVM190200035558,W FLAMINGO RD,,W FLAMINGO RD,S FORT APACHE RD,,S FORT APACHE RD,2019-02-08T00:00:00.000,1748,LAS VEGAS,CLARK,CLARK,653316.054499999,3998039.2126
RPD23-9717,W 4TH ST,,W 4TH ST,KEYSTONE AVE,,KEYSTONE AVE,2023-06-03T00:00:00.000,2005,RENO,WASHOE,WASHOE,257040.7615,4379070.52779999
